trade_dt,India,China,Brazil,Mexico,Taiwan,Philippines
01-02-17,-0.0091,-0.0003,-0.0027,-0.0054,-0.0007,-0.0058
01-03-17,-0.0091,-0.0003,-0.0028,-0.0055,-0.0007,-0.0058
01-04-17,-0.0090,-0.0003,-0.0027,-0.0049,-0.0007,-0.0065
01-05-17,-0.0090,-0.0004,-0.0027,-0.0047,-0.0008,-0.0071
01-06-17,-0.0089,-0.0004,-0.0027,-0.0045,-0.0008,-0.0070
01-09-17,-0.0090,-0.0004,-0.0028,-0.0044,-0.0008,-0.0071
01-10-17,-0.0091,-0.0003,-0.0029,-0.0042,-0.0008,-0.0070
01-11-17,-0.0092,-0.0003,-0.0029,-0.0041,-0.0008,-0.0070
01-12-17,-0.0092,-0.0003,-0.0032,-0.0042,-0.0007,-0.0068
1/13/2017,-0.0092,-0.0003,-0.0031,-0.0042,-0.0007,-0.0067
1/16/2017,-0.0092,-0.0003,-0.0030,-0.0043,-0.0007,-0.0064
1/17/2017,-0.0093,-0.0003,-0.0031,-0.0041,-0.0007,-0.0062
1/18/2017,-0.0096,-0.0003,-0.0031,-0.0039,-0.0008,-0.0064
1/19/2017,-0.0097,-0.0003,-0.0031,-0.0037,-0.0007,-0.0065
1/20/2017,-0.0094,-0.0003,-0.0033,-0.0039,-0.0007,-0.0063
1/23/2017,-0.0091,-0.0003,-0.0034,-0.0042,-0.0007,-0.0065
1/24/2017,-0.0096,-0.0003,-0.0034,-0.0049,-0.0006,-0.0060
1/25/2017,-0.0095,-0.0003,-0.0034,-0.0051,-0.0006,-0.0059
1/26/2017,-0.0094,-0.0003,-0.0035,-0.0051,-0.0006,-0.0059
1/27/2017,-0.0094,-0.0002,-0.0035,-0.0053,-0.0006,-0.0058
1/30/2017,-0.0095,-0.0003,-0.0035,-0.0055,-0.0006,-0.0050
1/31/2017,-0.0093,-0.0003,-0.0034,-0.0056,-0.0005,-0.0051
02-01-17,-0.0093,-0.0002,-0.0033,-0.0055,-0.0005,-0.0049
02-02-17,-0.0093,-0.0002,-0.0034,-0.0055,-0.0005,-0.0049
02-03-17,-0.0092,-0.0002,-0.0034,-0.0054,-0.0005,-0.0048
02-06-17,-0.0092,-0.0003,-0.0033,-0.0051,-0.0005,-0.0046
02-07-17,-0.0093,-0.0002,-0.0034,-0.0040,-0.0003,-0.0041
02-08-17,-0.0090,-0.0002,-0.0026,-0.0025,-0.0005,-0.0049
02-09-17,-0.0071,-0.0002,-0.0013,-0.0018,-0.0001,-0.0047
02-10-17,-0.0070,-0.0003,-0.0015,-0.0020,-0.0001,-0.0045
2/13/2017,-0.0064,-0.0003,-0.0015,-0.0024,-0.0001,-0.0044
2/14/2017,-0.0064,-0.0003,-0.0015,-0.0024,-0.0001,-0.0045
2/15/2017,-0.0063,-0.0003,-0.0015,-0.0025,-0.0001,-0.0044
2/16/2017,-0.0064,-0.0003,-0.0015,-0.0023,-0.0001,-0.0045
2/17/2017,-0.0063,-0.0003,-0.0015,-0.0023,-0.0001,-0.0044
2/20/2017,-0.0061,-0.0003,-0.0018,-0.0023,-0.0001,-0.0042
2/21/2017,-0.0062,-0.0003,-0.0016,-0.0023,0.0000,-0.0040
2/22/2017,-0.0061,-0.0003,-0.0016,-0.0023,0.0000,-0.0040
2/23/2017,-0.0061,-0.0002,-0.0015,-0.0023,0.0001,-0.0041
2/24/2017,-0.0061,-0.0002,-0.0015,-0.0023,0.0001,-0.0040
2/27/2017,-0.0061,-0.0002,-0.0014,-0.0023,0.0000,-0.0040
2/28/2017,-0.0059,-0.0002,-0.0015,-0.0024,0.0001,-0.0043
03-01-17,-0.0056,-0.0003,-0.0010,-0.0021,0.0000,-0.0044
03-02-17,-0.0056,-0.0003,-0.0010,-0.0021,0.0000,-0.0045
03-03-17,-0.0055,-0.0002,-0.0010,-0.0022,0.0000,-0.0044
03-06-17,-0.0055,-0.0002,-0.0011,-0.0022,0.0000,-0.0045
03-07-17,-0.0055,-0.0002,-0.0011,-0.0022,0.0000,-0.0045
03-08-17,-0.0053,-0.0002,-0.0012,-0.0023,-0.0001,-0.0044
03-09-17,-0.0053,-0.0002,-0.0012,-0.0024,-0.0001,-0.0044
03-10-17,-0.0052,-0.0002,-0.0013,-0.0024,-0.0001,-0.0042
3/13/2017,-0.0051,-0.0003,-0.0012,-0.0023,-0.0001,-0.0039
3/14/2017,-0.0054,-0.0003,-0.0010,-0.0023,-0.0001,-0.0041
3/15/2017,-0.0056,-0.0002,-0.0010,-0.0023,-0.0001,-0.0041
3/16/2017,-0.0054,-0.0002,-0.0011,-0.0026,-0.0002,-0.0040
3/17/2017,-0.0054,-0.0002,-0.0010,-0.0027,-0.0002,-0.0038
3/20/2017,-0.0052,-0.0002,-0.0011,-0.0028,-0.0002,-0.0038
3/21/2017,-0.0051,-0.0002,-0.0011,-0.0030,-0.0002,-0.0038
3/22/2017,-0.0050,-0.0002,-0.0012,-0.0029,-0.0002,-0.0040
3/23/2017,-0.0050,-0.0002,-0.0011,-0.0030,-0.0002,-0.0040
3/24/2017,-0.0049,-0.0002,-0.0011,-0.0031,-0.0002,-0.0039
3/27/2017,-0.0045,-0.0002,-0.0011,-0.0031,-0.0001,-0.0040
3/28/2017,-0.0046,-0.0002,-0.0011,-0.0032,-0.0001,-0.0038
3/29/2017,-0.0040,-0.0002,-0.0011,-0.0030,-0.0001,-0.0037
3/30/2017,-0.0040,-0.0002,-0.0011,-0.0031,-0.0001,-0.0037
3/31/2017,-0.0040,-0.0002,-0.0011,-0.0030,-0.0001,-0.0036
04-03-17,-0.0039,-0.0002,-0.0012,-0.0031,-0.0001,-0.0035
04-04-17,-0.0040,-0.0002,-0.0012,-0.0033,-0.0001,-0.0032
04-05-17,-0.0042,-0.0001,-0.0012,-0.0034,-0.0001,-0.0031
04-06-17,-0.0043,-0.0001,-0.0012,-0.0034,-0.0001,-0.0030
04-07-17,-0.0044,-0.0001,-0.0011,-0.0035,-0.0001,-0.0030
04-10-17,-0.0044,-0.0001,-0.0012,-0.0032,0.0000,-0.0031
04-11-17,-0.0044,-0.0001,-0.0012,-0.0032,0.0000,-0.0031
04-12-17,-0.0045,-0.0001,-0.0011,-0.0030,0.0000,-0.0031
4/13/2017,-0.0044,-0.0001,-0.0010,-0.0031,0.0000,-0.0030
4/14/2017,-0.0046,-0.0001,0.0000,-0.0031,-0.0001,-0.0031
4/17/2017,-0.0049,0.0000,0.0000,-0.0030,-0.0001,-0.0028
4/18/2017,-0.0048,0.0000,0.0000,-0.0031,-0.0001,-0.0027
4/19/2017,-0.0049,0.0000,0.0000,-0.0030,0.0000,-0.0028
4/20/2017,-0.0049,0.0000,0.0000,-0.0030,0.0000,-0.0028
4/21/2017,-0.0049,0.0000,0.0000,-0.0030,0.0000,-0.0027
4/24/2017,-0.0048,0.0000,0.0000,-0.0022,-0.0002,-0.0027
4/25/2017,-0.0050,0.0000,0.0000,-0.0020,-0.0002,-0.0027
4/26/2017,-0.0051,0.0000,0.0000,-0.0019,-0.0002,-0.0027
4/27/2017,-0.0052,0.0000,0.0000,-0.0019,-0.0002,-0.0027
4/28/2017,-0.0049,-0.0001,-0.0009,-0.0019,-0.0001,-0.0025
05-01-17,-0.0049,-0.0001,-0.0008,-0.0020,-0.0001,-0.0025
05-02-17,-0.0048,-0.0001,-0.0010,-0.0020,-0.0001,-0.0026
05-03-17,-0.0048,-0.0001,-0.0011,-0.0020,-0.0001,-0.0026
05-04-17,-0.0050,-0.0001,-0.0011,-0.0020,-0.0001,-0.0026
05-05-17,-0.0050,-0.0001,-0.0011,-0.0020,-0.0001,-0.0025
05-08-17,-0.0051,-0.0001,-0.0011,-0.0020,-0.0001,-0.0025
05-09-17,-0.0049,-0.0001,-0.0012,-0.0020,-0.0001,-0.0025
05-10-17,-0.0051,-0.0001,-0.0013,-0.0020,-0.0001,-0.0025
05-11-17,-0.0051,-0.0001,-0.0012,-0.0019,-0.0002,-0.0025
05-12-17,-0.0051,-0.0001,-0.0012,-0.0018,-0.0002,-0.0026
5/15/2017,-0.0052,-0.0001,-0.0013,-0.0020,-0.0002,-0.0025
5/16/2017,-0.0053,-0.0001,-0.0013,-0.0020,-0.0002,-0.0025
5/17/2017,-0.0054,-0.0001,-0.0014,-0.0021,-0.0002,-0.0024
5/18/2017,-0.0063,-0.0001,-0.0038,-0.0020,-0.0001,-0.0027
5/19/2017,-0.0061,-0.0001,-0.0042,-0.0020,-0.0001,-0.0028
5/22/2017,-0.0063,-0.0001,-0.0041,-0.0020,-0.0001,-0.0029
5/23/2017,-0.0063,-0.0001,-0.0042,-0.0020,-0.0001,-0.0029
5/24/2017,-0.0062,-0.0001,-0.0045,-0.0020,-0.0001,-0.0029
5/25/2017,-0.0065,-0.0001,-0.0045,-0.0020,-0.0001,-0.0028
5/26/2017,-0.0065,-0.0001,-0.0046,-0.0021,-0.0001,-0.0028
5/29/2017,-0.0066,-0.0001,-0.0046,-0.0020,-0.0001,-0.0028
5/30/2017,-0.0065,-0.0001,-0.0045,-0.0021,-0.0001,-0.0028
5/31/2017,-0.0065,-0.0001,-0.0045,-0.0020,-0.0001,-0.0028
06-01-17,-0.0065,-0.0001,-0.0043,-0.0021,-0.0001,-0.0029
06-02-17,-0.0065,-0.0001,-0.0042,-0.0021,-0.0001,-0.0029
06-05-17,-0.0066,-0.0001,-0.0038,-0.0022,-0.0001,-0.0029
06-06-17,-0.0067,-0.0001,-0.0037,-0.0022,-0.0001,-0.0028
06-07-17,-0.0067,-0.0001,-0.0038,-0.0021,-0.0001,-0.0028
06-08-17,-0.0068,-0.0001,-0.0036,-0.0021,-0.0002,-0.0029
06-09-17,-0.0069,-0.0001,-0.0036,-0.0021,-0.0002,-0.0028
06-12-17,-0.0066,-0.0001,-0.0036,-0.0022,-0.0002,-0.0027
6/13/2017,-0.0064,-0.0001,-0.0035,-0.0023,-0.0003,-0.0026
6/14/2017,-0.0065,-0.0001,-0.0038,-0.0021,-0.0002,-0.0024
6/15/2017,-0.0066,-0.0001,-0.0038,-0.0020,-0.0002,-0.0025
6/16/2017,-0.0065,-0.0001,-0.0039,-0.0020,-0.0002,-0.0024
6/19/2017,-0.0065,-0.0001,-0.0039,-0.0020,-0.0002,-0.0024
6/20/2017,-0.0064,-0.0001,-0.0040,-0.0021,-0.0002,-0.0022
6/21/2017,-0.0064,-0.0001,-0.0040,-0.0021,-0.0002,-0.0022
6/22/2017,-0.0064,-0.0001,-0.0041,-0.0021,-0.0002,-0.0022
6/23/2017,-0.0064,-0.0001,-0.0041,-0.0021,-0.0002,-0.0022
6/26/2017,-0.0064,-0.0001,-0.0042,-0.0021,-0.0002,-0.0022
6/27/2017,-0.0064,-0.0001,-0.0041,-0.0021,-0.0002,-0.0022
6/28/2017,-0.0064,-0.0001,-0.0042,-0.0021,-0.0002,-0.0022
6/29/2017,-0.0064,-0.0001,-0.0043,-0.0020,-0.0002,-0.0022
6/30/2017,-0.0065,-0.0001,-0.0044,-0.0019,-0.0002,-0.0022
07-03-17,-0.0066,-0.0002,-0.0044,-0.0018,-0.0002,-0.0020
07-04-17,-0.0067,-0.0002,-0.0045,-0.0018,-0.0001,-0.0019
07-05-17,-0.0068,-0.0002,-0.0046,-0.0018,-0.0001,-0.0018
07-06-17,-0.0065,-0.0002,-0.0046,-0.0016,-0.0001,-0.0020
07-07-17,-0.0065,-0.0002,-0.0045,-0.0016,-0.0001,-0.0020
07-10-17,-0.0065,-0.0002,-0.0046,-0.0016,-0.0001,-0.0020
07-11-17,-0.0065,-0.0002,-0.0046,-0.0016,-0.0001,-0.0020
07-12-17,-0.0063,-0.0002,-0.0048,-0.0018,-0.0002,-0.0020
7/13/2017,-0.0065,-0.0002,-0.0052,-0.0017,-0.0002,-0.0019
7/14/2017,-0.0064,-0.0002,-0.0053,-0.0017,-0.0002,-0.0019
7/17/2017,-0.0064,-0.0002,-0.0052,-0.0017,-0.0003,-0.0019
7/18/2017,-0.0063,-0.0002,-0.0053,-0.0017,-0.0003,-0.0019
7/19/2017,-0.0063,-0.0002,-0.0054,-0.0017,-0.0002,-0.0019
7/20/2017,-0.0064,-0.0002,-0.0055,-0.0017,-0.0002,-0.0019
7/21/2017,-0.0062,-0.0002,-0.0057,-0.0017,-0.0002,-0.0019
7/24/2017,-0.0057,-0.0002,-0.0060,-0.0016,-0.0002,-0.0019
7/25/2017,-0.0056,-0.0002,-0.0061,-0.0017,-0.0002,-0.0020
7/26/2017,-0.0056,-0.0002,-0.0060,-0.0017,-0.0002,-0.0019
7/27/2017,-0.0056,-0.0002,-0.0061,-0.0016,-0.0002,-0.0018
7/28/2017,-0.0055,-0.0002,-0.0061,-0.0015,-0.0002,-0.0018
7/31/2017,-0.0057,-0.0002,-0.0060,-0.0016,-0.0002,-0.0017
08-01-17,-0.0058,-0.0002,-0.0060,-0.0016,-0.0002,-0.0017
08-02-17,-0.0055,-0.0002,-0.0064,-0.0016,-0.0002,-0.0018
08-03-17,-0.0055,-0.0002,-0.0064,-0.0016,-0.0002,-0.0018
08-04-17,-0.0055,-0.0002,-0.0063,-0.0016,-0.0002,-0.0017
08-07-17,-0.0056,-0.0002,-0.0063,-0.0015,-0.0002,-0.0018
08-08-17,-0.0055,-0.0002,-0.0063,-0.0015,-0.0002,-0.0018
08-09-17,-0.0055,-0.0002,-0.0062,-0.0015,-0.0002,-0.0019
08-10-17,-0.0061,-0.0002,-0.0061,-0.0016,-0.0003,-0.0019
08-11-17,-0.0061,-0.0002,-0.0059,-0.0016,-0.0003,-0.0018
8/14/2017,-0.0064,-0.0002,-0.0058,-0.0016,-0.0003,-0.0017
8/15/2017,-0.0064,-0.0002,-0.0056,-0.0015,-0.0003,-0.0018
8/16/2017,-0.0063,-0.0002,-0.0026,-0.0015,-0.0004,-0.0013
8/17/2017,-0.0065,-0.0003,-0.0023,-0.0015,-0.0004,-0.0011
8/18/2017,-0.0065,-0.0002,-0.0023,-0.0014,-0.0004,-0.0011
8/21/2017,-0.0064,-0.0002,-0.0017,-0.0016,-0.0004,-0.0012
8/22/2017,-0.0063,-0.0002,-0.0018,-0.0016,-0.0004,-0.0012
8/23/2017,-0.0061,-0.0002,-0.0018,-0.0015,-0.0005,-0.0011
8/24/2017,-0.0062,-0.0002,-0.0019,-0.0015,-0.0005,-0.0011
8/25/2017,-0.0061,-0.0002,-0.0018,-0.0014,-0.0005,-0.0011
8/28/2017,-0.0069,-0.0002,-0.0018,-0.0010,-0.0005,-0.0010
8/29/2017,-0.0065,-0.0002,-0.0018,-0.0011,-0.0005,-0.0011
8/30/2017,-0.0068,-0.0002,-0.0018,-0.0012,-0.0005,-0.0009
8/31/2017,-0.0067,-0.0003,-0.0018,-0.0011,-0.0006,-0.0009
09-01-17,-0.0067,-0.0003,-0.0018,-0.0011,-0.0006,-0.0009
09-04-17,-0.0067,-0.0002,-0.0019,-0.0011,-0.0006,-0.0008
09-05-17,-0.0067,-0.0002,-0.0019,-0.0011,-0.0006,-0.0008
09-06-17,-0.0066,-0.0002,-0.0019,-0.0011,-0.0005,-0.0008
09-07-17,-0.0067,-0.0002,-0.0019,-0.0011,-0.0005,-0.0009
09-08-17,-0.0066,-0.0002,-0.0019,-0.0011,-0.0006,-0.0009
09-11-17,-0.0067,-0.0003,-0.0019,-0.0012,-0.0005,-0.0009
09-12-17,-0.0065,-0.0003,-0.0017,-0.0011,-0.0006,-0.0010
9/13/2017,-0.0065,-0.0003,-0.0018,-0.0011,-0.0006,-0.0009
9/14/2017,-0.0065,-0.0003,-0.0018,-0.0011,-0.0006,-0.0008
9/15/2017,-0.0064,-0.0003,-0.0019,-0.0010,-0.0006,-0.0008
9/18/2017,-0.0066,-0.0003,-0.0019,-0.0010,-0.0005,-0.0007
9/19/2017,-0.0066,-0.0003,-0.0019,-0.0010,-0.0005,-0.0007
9/20/2017,-0.0065,-0.0003,-0.0019,-0.0010,-0.0005,-0.0007
9/21/2017,-0.0065,-0.0004,-0.0019,-0.0011,-0.0005,-0.0006
9/22/2017,-0.0062,-0.0004,-0.0020,-0.0011,-0.0006,-0.0006
9/25/2017,-0.0066,-0.0004,-0.0019,-0.0009,-0.0005,-0.0009
9/26/2017,-0.0066,-0.0004,-0.0020,-0.0009,-0.0005,-0.0009
9/27/2017,-0.0067,-0.0004,-0.0020,-0.0010,-0.0006,-0.0010
9/28/2017,-0.0066,-0.0004,-0.0027,-0.0010,-0.0006,-0.0009
9/29/2017,-0.0067,-0.0003,-0.0029,-0.0010,-0.0004,-0.0009
10-02-17,-0.0064,-0.0003,-0.0032,-0.0010,-0.0004,-0.0009
10-03-17,-0.0062,-0.0003,-0.0035,-0.0010,-0.0004,-0.0010
10-04-17,-0.0064,-0.0003,-0.0035,-0.0009,-0.0004,-0.0008
10-05-17,-0.0062,-0.0004,-0.0038,-0.0009,-0.0004,-0.0008
10-06-17,-0.0062,-0.0004,-0.0038,-0.0009,-0.0004,-0.0008
10-09-17,-0.0062,-0.0003,-0.0039,-0.0009,-0.0004,-0.0008
10-10-17,-0.0063,-0.0003,-0.0040,-0.0007,-0.0003,-0.0007
10-11-17,-0.0061,-0.0003,-0.0039,-0.0007,-0.0002,-0.0008
10-12-17,-0.0063,-0.0003,-0.0038,-0.0006,-0.0002,-0.0008
10/13/2017,-0.0063,-0.0003,-0.0039,-0.0005,-0.0002,-0.0009
10/16/2017,-0.0064,-0.0003,-0.0039,-0.0005,-0.0001,-0.0008
10/17/2017,-0.0064,-0.0003,-0.0041,-0.0004,-0.0002,-0.0008
10/18/2017,-0.0063,-0.0003,-0.0043,-0.0004,-0.0002,-0.0008
10/19/2017,-0.0064,-0.0003,-0.0043,-0.0003,-0.0002,-0.0007
10/20/2017,-0.0063,-0.0003,-0.0044,-0.0003,-0.0002,-0.0007
10/23/2017,-0.0066,-0.0003,-0.0042,-0.0003,-0.0002,-0.0006
10/24/2017,-0.0066,-0.0003,-0.0041,-0.0002,-0.0002,-0.0007
10/25/2017,-0.0065,-0.0003,-0.0041,-0.0002,-0.0002,-0.0008
10/26/2017,-0.0065,-0.0004,-0.0041,-0.0003,-0.0002,-0.0008
10/27/2017,-0.0064,-0.0004,-0.0040,-0.0003,-0.0002,-0.0008
10/30/2017,-0.0061,-0.0003,-0.0040,-0.0002,-0.0002,-0.0009
10/31/2017,-0.0062,-0.0003,-0.0037,-0.0002,-0.0002,-0.0009
11-01-17,-0.0060,-0.0003,-0.0037,-0.0002,-0.0002,-0.0009
11-02-17,-0.0061,-0.0003,-0.0036,-0.0002,-0.0002,-0.0010
11-03-17,-0.0061,-0.0003,-0.0036,-0.0002,-0.0002,-0.0013
11-06-17,-0.0060,-0.0003,-0.0033,-0.0004,-0.0002,-0.0014
11-07-17,-0.0060,-0.0003,-0.0032,-0.0004,-0.0002,-0.0014
11-08-17,-0.0051,-0.0003,-0.0036,-0.0001,-0.0001,-0.0016
11-09-17,-0.0048,-0.0003,-0.0033,-0.0001,-0.0001,-0.0017
11-10-17,-0.0049,-0.0003,-0.0033,-0.0003,-0.0001,-0.0017
11/13/2017,-0.0040,-0.0003,-0.0032,-0.0002,-0.0001,-0.0020
11/14/2017,-0.0042,-0.0003,-0.0031,-0.0002,0.0000,-0.0020
11/15/2017,-0.0043,-0.0003,-0.0029,-0.0003,0.0000,-0.0021
11/16/2017,-0.0050,-0.0003,-0.0032,-0.0002,-0.0001,-0.0017
11/17/2017,-0.0046,-0.0003,-0.0032,-0.0003,-0.0001,-0.0019
11/20/2017,-0.0046,-0.0003,-0.0033,-0.0004,-0.0001,-0.0019
11/21/2017,-0.0044,-0.0003,-0.0036,-0.0007,0.0000,-0.0018
11/22/2017,-0.0041,-0.0003,-0.0037,-0.0007,-0.0001,-0.0019
11/23/2017,-0.0041,-0.0003,-0.0036,-0.0008,-0.0001,-0.0019
11/24/2017,-0.0041,-0.0003,-0.0035,-0.0008,-0.0001,-0.0019
11/27/2017,-0.0042,-0.0003,-0.0035,-0.0007,0.0000,-0.0019
11/28/2017,-0.0041,-0.0002,-0.0036,-0.0007,0.0000,-0.0019
11/29/2017,-0.0041,-0.0002,-0.0035,-0.0007,0.0000,-0.0019
11/30/2017,-0.0042,-0.0002,-0.0035,-0.0007,0.0000,-0.0019
12-01-17,-0.0042,-0.0002,-0.0034,-0.0007,0.0000,-0.0019
12-04-17,-0.0042,-0.0002,-0.0033,-0.0007,0.0000,-0.0021
12-05-17,-0.0043,-0.0002,-0.0032,-0.0007,0.0000,-0.0021
12-06-17,-0.0042,-0.0002,-0.0033,-0.0007,0.0000,-0.0020
12-07-17,-0.0044,-0.0002,-0.0029,-0.0007,0.0001,-0.0020
12-08-17,-0.0043,-0.0002,-0.0028,-0.0008,0.0000,-0.0021
12-11-17,-0.0045,-0.0002,-0.0027,-0.0007,0.0000,-0.0022
12-12-17,-0.0046,-0.0003,-0.0028,-0.0007,0.0000,-0.0022
12/13/2017,-0.0045,-0.0002,-0.0028,-0.0009,0.0000,-0.0023
12/14/2017,-0.0045,-0.0002,-0.0027,-0.0009,0.0000,-0.0023
12/15/2017,-0.0047,-0.0002,-0.0025,-0.0010,0.0000,-0.0023
12/18/2017,-0.0049,-0.0002,-0.0031,-0.0009,0.0001,-0.0022
12/19/2017,-0.0054,-0.0001,-0.0029,-0.0008,0.0001,-0.0023
12/20/2017,-0.0053,-0.0001,-0.0030,-0.0008,0.0001,-0.0024
12/21/2017,-0.0054,-0.0001,-0.0030,-0.0008,0.0001,-0.0024
12/22/2017,-0.0053,-0.0001,-0.0029,-0.0008,0.0001,-0.0023
12/25/2017,-0.0049,-0.0001,-0.0032,-0.0009,0.0000,-0.0022
12/26/2017,-0.0047,-0.0001,-0.0033,-0.0009,0.0001,-0.0022
12/27/2017,-0.0046,-0.0001,-0.0035,-0.0008,0.0000,-0.0022
12/28/2017,-0.0045,-0.0001,-0.0036,-0.0008,0.0000,-0.0022
12/29/2017,-0.0047,-0.0001,-0.0034,-0.0009,0.0000,-0.0021
01-01-18,-0.0048,0.0000,-0.0033,-0.0010,0.0000,-0.0020
01-02-18,-0.0046,0.0000,-0.0034,-0.0010,-0.0001,-0.0020
01-03-18,-0.0048,0.0000,-0.0033,-0.0011,0.0000,-0.0022
01-04-18,-0.0048,0.0000,-0.0033,-0.0010,-0.0001,-0.0021
01-05-18,-0.0048,0.0000,-0.0033,-0.0010,-0.0001,-0.0021
01-08-18,-0.0048,0.0000,-0.0032,-0.0010,-0.0001,-0.0021
01-09-18,-0.0047,0.0000,-0.0032,-0.0010,-0.0002,-0.0020
01-10-18,-0.0050,0.0000,-0.0031,-0.0012,-0.0002,-0.0019
01-11-18,-0.0050,0.0000,-0.0032,-0.0013,-0.0002,-0.0018
01-12-18,-0.0050,0.0000,-0.0032,-0.0013,-0.0002,-0.0018
1/15/2018,-0.0049,0.0000,-0.0032,-0.0014,-0.0001,-0.0019
1/16/2018,-0.0049,0.0000,-0.0033,-0.0014,-0.0001,-0.0019
1/17/2018,-0.0048,0.0000,-0.0034,-0.0014,-0.0001,-0.0019
1/18/2018,-0.0048,0.0000,-0.0035,-0.0015,-0.0001,-0.0020
1/19/2018,-0.0047,0.0000,-0.0034,-0.0015,-0.0001,-0.0020
1/22/2018,-0.0049,0.0000,-0.0034,-0.0014,-0.0001,-0.0019
1/23/2018,-0.0049,0.0000,-0.0034,-0.0014,-0.0001,-0.0019
1/24/2018,-0.0048,0.0000,-0.0040,-0.0014,-0.0002,-0.0017
1/25/2018,-0.0047,0.0000,-0.0040,-0.0014,-0.0002,-0.0017
1/26/2018,-0.0045,0.0000,-0.0044,-0.0013,-0.0002,-0.0016
1/29/2018,-0.0045,0.0000,-0.0043,-0.0013,-0.0002,-0.0016
1/30/2018,-0.0047,0.0000,-0.0042,-0.0013,-0.0002,-0.0019
1/31/2018,-0.0044,0.0000,-0.0047,-0.0013,-0.0002,-0.0020
02-01-18,-0.0044,0.0000,-0.0047,-0.0013,-0.0002,-0.0018
02-02-18,-0.0056,0.0000,-0.0047,-0.0012,-0.0002,-0.0018
02-05-18,-0.0057,0.0000,-0.0047,-0.0011,-0.0002,-0.0019
02-06-18,-0.0059,0.0000,-0.0044,-0.0011,-0.0002,-0.0018
02-07-18,-0.0059,0.0000,-0.0044,-0.0012,-0.0002,-0.0021
02-08-18,-0.0063,0.0000,-0.0036,-0.0009,-0.0002,-0.0019
02-09-18,-0.0064,0.0000,-0.0036,-0.0009,-0.0002,-0.0020
02-12-18,-0.0067,0.0000,-0.0036,-0.0010,-0.0003,-0.0019
2/13/2018,-0.0066,0.0000,-0.0034,-0.0010,-0.0002,-0.0019
2/14/2018,-0.0064,0.0000,-0.0037,-0.0011,-0.0002,-0.0017
2/15/2018,-0.0063,0.0000,-0.0037,-0.0010,-0.0002,-0.0017
2/16/2018,-0.0062,0.0000,-0.0037,-0.0010,-0.0002,-0.0017
2/19/2018,-0.0063,0.0000,-0.0035,-0.0007,-0.0003,-0.0018
2/20/2018,-0.0065,0.0000,-0.0034,-0.0007,-0.0003,-0.0017
2/21/2018,-0.0065,0.0000,-0.0036,-0.0007,-0.0003,-0.0017
2/22/2018,-0.0065,0.0000,-0.0036,-0.0006,-0.0003,-0.0017
2/23/2018,-0.0071,-0.0001,-0.0039,-0.0007,-0.0003,-0.0015
2/26/2018,-0.0071,0.0000,-0.0039,-0.0007,-0.0002,-0.0015
2/27/2018,-0.0071,-0.0001,-0.0038,-0.0007,-0.0003,-0.0015
2/28/2018,-0.0069,0.0000,-0.0038,-0.0007,-0.0003,-0.0015
03-01-18,-0.0069,-0.0001,-0.0038,-0.0007,-0.0002,-0.0015
03-02-18,-0.0069,0.0000,-0.0038,-0.0007,-0.0002,-0.0015
03-05-18,-0.0070,-0.0001,-0.0039,-0.0006,-0.0002,-0.0014
03-06-18,-0.0070,-0.0001,-0.0039,-0.0007,-0.0002,-0.0014
03-07-18,-0.0069,-0.0001,-0.0041,-0.0007,-0.0002,-0.0014
03-08-18,-0.0069,-0.0001,-0.0041,-0.0006,-0.0001,-0.0012
03-09-18,-0.0071,-0.0001,-0.0041,-0.0006,-0.0001,-0.0012
03-12-18,-0.0072,-0.0001,-0.0041,-0.0005,-0.0001,-0.0010
3/13/2018,-0.0073,-0.0001,-0.0041,-0.0005,-0.0001,-0.0010
3/14/2018,-0.0073,-0.0001,-0.0041,-0.0005,-0.0001,-0.0010
3/15/2018,-0.0072,-0.0001,-0.0041,-0.0005,-0.0001,-0.0010
3/16/2018,-0.0071,-0.0001,-0.0042,-0.0005,-0.0001,-0.0010
3/19/2018,-0.0065,-0.0001,-0.0039,-0.0006,-0.0002,-0.0009
3/20/2018,-0.0068,-0.0001,-0.0039,-0.0005,-0.0002,-0.0008
3/21/2018,-0.0068,-0.0001,-0.0039,-0.0006,-0.0002,-0.0008
3/22/2018,-0.0068,-0.0001,-0.0039,-0.0006,-0.0002,-0.0008
3/23/2018,-0.0068,-0.0001,-0.0040,-0.0006,-0.0002,-0.0008
3/26/2018,-0.0073,-0.0001,-0.0038,-0.0007,-0.0002,-0.0007
3/27/2018,-0.0076,-0.0001,-0.0040,-0.0008,-0.0002,-0.0007
3/28/2018,-0.0076,-0.0001,-0.0039,-0.0008,-0.0002,-0.0007
3/29/2018,-0.0074,-0.0001,-0.0040,-0.0007,-0.0001,-0.0007
3/30/2018,-0.0074,-0.0001,-0.0039,-0.0008,-0.0001,-0.0007
04-02-18,-0.0074,-0.0001,-0.0042,-0.0008,-0.0001,-0.0006
04-03-18,-0.0074,-0.0001,-0.0041,-0.0008,-0.0001,-0.0006
04-04-18,-0.0075,-0.0001,-0.0040,-0.0010,-0.0001,-0.0006
04-05-18,-0.0080,-0.0001,-0.0039,-0.0010,-0.0001,-0.0007
04-06-18,-0.0080,-0.0001,-0.0039,-0.0010,-0.0001,-0.0008
